MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial,Total Consumed,Consumed Residential,Consumed Commercial,Datacenter Contribution (MW),Datacenter Total (MW),Datacenter Cooling (MW),Datacenter Water Gallons
192,48,48528,8/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/20228/2/2022,1933,1868.2999957499999,143696.075378,435785.074,132016.699716,160072.298917,455597.611539436,19812.537539435994,487.7375394359962,6943881.3880259935
192,72,48528,8/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/20228/3/2022,1908,1854.76416685,137719.733624,417321.04569,126403.797423,153197.514637,437128.80524056085,19807.75955056084,482.9595505608423,6927158.426962954
192,96,48528,8/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/20228/4/2022,1879,1902.35833168,138999.565326,418774.2567,126223.662253,153551.02909999999,438579.93392441765,19805.677224417683,480.8772244176831,6919870.285461897
192,120,48528,8/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/20228/5/2022,1914,1889.53583271,139424.81670999998,422155.52998,128523.470665,154207.242635,441965.5605791604,19810.03059916042,485.23059916042166,6935107.097061482
192,144,48528,8/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/20228/6/2022,1901,1907.70666884,111417.484111,394733.20419,121118.444802,162197.275273,414542.1923239754,19808.988133975396,484.1881339753973,6931458.468913897
192,168,48528,8/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/20228/7/2022,1868,1897.52083142,108539.321475,384369.71658999997,116668.449897,159161.945205,404173.6069884267,19803.890398426734,479.0903984267373,6913616.394493586
192,192,48528,8/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/20228/8/2022,1883,1892.24318193,137342.120721,414121.64888,124455.1259,152324.402238,433927.65150347626,19806.002623476244,481.2026234762467,6921009.18216687
192,216,48528,8/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/20228/9/2022,1869,1937.4506074399999,137620.176459,414868.93742000003,125137.278018,152111.482948,434674.2075287824,19805.27010878242,480.4701087824212,6918445.38073848
192,240,48528,8/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/20228/10/2022,1832,2021.59666265,133669.840411,400370.13385,119880.493008,146819.800415,420173.7808298388,19803.646979838803,478.8469798388058,6912764.429435826
192,264,48528,8/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/20228/11/2022,1824,1995.75871114,130690.591187,392117.54446,117839.466839,143587.486435,411919.00450218254,19801.460042182538,476.66004218254125,6905110.1476389
192,288,48528,8/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/20228/12/2022,1865,1840.8983342,132009.645128,396707.37429,118532.810824,146164.918339,416508.1149508232,19800.740660823212,475.9406608232149,6902592.312881258
192,312,48528,8/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/20228/13/2022,1845,1754.88249913,102111.487629,362315.74061,109800.577456,150403.675539,382111.77384383825,19796.033233838276,471.2332338382767,6886116.318433974
192,336,48528,8/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/20228/14/2022,1896,1628.30749861,102801.861437,363575.94413,110847.646261,149926.436443,383373.69165669044,19797.747526690437,472.9475266904383,6892116.34341654
192,360,48528,8/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/20228/15/2022,1895,1768.69083214,133743.81618,405307.13585,123539.964951,148023.354734,425110.5799483422,19803.444098342196,478.64409834219555,6912054.3441976905
192,384,48528,8/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/20228/16/2022,1854,1799.68166606,132287.009678,397323.98489,118944.64539,146092.329833,417122.20055705134,19798.215667051372,473.41566705137427,6893754.834679816
192,408,48528,8/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/20228/17/2022,1782,1890.2374967,126657.398801,378194.53599,113330.566615,138206.570566,397987.595924517,19793.059934516998,468.2599345169978,6875709.770809499
192,432,48528,8/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/20228/18/2022,1803,1851.4047631199999,127113.662396,378261.28355,111893.34444,139254.276707,398055.674719529,19794.39116952899,469.59116952899257,6880369.09335148
192,456,48528,8/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/20228/19/2022,1774,2099.14583269,123106.893501,365970.26865,109608.597348,133254.777814,385768.6203064642,19798.351656464187,473.5516564641896,6894230.797624669
192,480,48528,8/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/20228/20/2022,1872,1935.1391649299999,104939.31533,371529.26301,112960.73596600001,153629.211701,391335.16762421944,19805.904614219413,481.10461421941443,6920666.149767957
192,504,48528,8/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/20228/21/2022,1820,2015.49027973,102567.142526,364294.38838,109629.338175,152097.907681,384096.4213059024,19802.032925902426,477.2329259024286,6907115.240658506
192,528,48528,8/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/20228/22/2022,1813,2059.64091284,130040.129036,388399.37129,116489.695932,141869.546316,408201.2739184715,19801.902628471482,477.1026284714822,6906659.199650194
192,552,48528,8/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/20228/23/2022,1860,1857.99083265,130197.103841,391826.12793,117747.35625299999,143881.667838,411626.6397662264,19800.51183622637,475.71183622637415,6901791.426792315
192,576,48528,8/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/20228/24/2022,1821,1968.4521046300001,129023.424074,385984.35589,116069.785302,140891.14650899998,405784.3450077747,19799.989117774727,475.18911777472795,6899961.912211554
192,600,48528,8/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/20228/25/2022,1789,2062.66553092,127700.610648,380388.89598,113501.447896,139186.837443,400187.9933400724,19799.09736007238,474.2973600723827,6896840.760253346
192,624,48528,8/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/20228/26/2022,1891,1856.96825632,131215.82457,395705.62154,118881.201037,145608.595943,415510.6001917383,19804.97865173831,480.17865173831194,6917425.281084098
192,648,48528,8/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/20228/27/2022,1922,1851.58128693,108737.740387,384644.75241,118320.032311,157586.979717,404453.6922158711,19808.93980587111,484.1398058711118,6931289.320548898
192,672,48528,8/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/20228/28/2022,1937,1747.95249917,108555.645336,383072.34356,117205.691569,157311.006664,402879.7150852596,19807.371525259594,482.5715252595972,6925800.338408596
192,696,48528,8/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/20228/29/2022,1942,1728.32101126,135339.413544,410996.78974,124594.801596,151062.574572,430804.1636852124,19807.373945212417,482.5739452124203,6925808.808243478
192,720,48528,8/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/20228/30/2022,1839,2020.16333605,135256.45098,405192.88262,122050.636867,147885.794737,424997.2038952795,19804.32127527949,479.5212752794927,6915124.463478231
192,744,48528,8/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/20228/31/2022,1893,1640.88014148,135089.5766,407966.38282,122710.206015,150166.60020400002,427763.2111805222,19796.828360522217,472.02836052222005,6888899.261827776
216,24,48528,9/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/20229/1/2022,1922,1579.31426257,132330.41796700002,400791.50451,120592.719768,147868.36678,420590.35356429894,19798.849054298964,474.0490542989672,6895971.690046391
216,48,48528,9/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/20229/2/2022,1846,1941.36666648,129954.095524,390039.22171,117630.743912,142454.38226,409841.3599251108,19802.138215110816,477.3382151108173,6907483.752887866
216,72,48528,9/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/20229/3/2022,1893,1836.0347211600001,104883.945286,370965.83643,112865.583706,153216.307427,390770.32489826245,19804.48846826243,479.6884682624293,6915709.638918509
216,96,48528,9/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/20229/4/2022,1805,2108.00522734,95931.936296,341852.66177,104289.155717,141631.569747,361655.1896211427,19802.527851142688,477.7278511426889,6908847.478999417
216,120,48528,9/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/20229/5/2022,1803,2079.28333276,119331.245752,355957.51408,106805.465452,129820.802878,375758.8298118679,19801.31573186793,476.5157318679325,6904605.06153777
216,144,48528,9/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/20229/6/2022,1864,1914.8320841700001,132449.251644,398743.31615,120028.021881,146266.042638,418546.75313992845,19803.436989928476,478.6369899284772,6912029.464749676
216,168,48528,9/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/20229/7/2022,1865,1766.4950017200001,134259.989095,403927.42793999997,121373.996455,148293.442389,423726.2056291313,19798.777689131286,473.97768913128607,6895721.911959507
216,192,48528,9/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/20229/8/2022,1825,1815.72257753,128112.555087,383218.79335,114490.500237,140615.73805,403014.63622495986,19795.842874959842,471.0428749598426,6885450.062359455
216,216,48528,9/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/20229/9/2022,1756,1879.95375124,119180.394729,353370.44749,104736.803698,129453.24905700001,373160.5170059437,19790.069515943687,465.26951594368813,6865243.305802914
216,240,48528,9/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/20229/10/2022,1667,2193.22015219,90596.36734900001,326291.44209,96533.117223,139161.957504,346080.0599234336,19788.617833433596,463.81783343359757,6860162.417017598
216,264,48528,9/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/20229/11/2022,1803,2030.21527481,97559.403894,346916.48714,104527.535205,144829.548037,366716.30250872043,19799.815368720407,475.01536872040754,6899353.790521432
216,288,48528,9/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/20229/12/2022,1772,1872.65583195,126259.013449,376115.20841,111909.964996,137946.229967,395894.1364192764,19778.92800927642,454.12800927642303,6826248.032467486
216,312,48528,9/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/20229/13/2022,1662,1476.27833368,109764.016967,343568.14691,101288.405875,132515.724078,363192.81746166275,19624.670551662766,299.87055166276804,6286346.930819692
216,336,48528,9/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/20229/14/2022,1740,1552.490833,114484.031816,346984.20972,99803.62762700001,132696.550265,366702.612392072,19718.402672072007,393.60267207200656,6614409.352252028
216,360,48528,9/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/20229/15/2022,1775,1508.72333335,117742.96951,350635.02931,103217.901346,129674.158449,370371.6344959302,19736.60518593022,411.8051859302238,6678118.150755788
216,384,48528,9/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/20229/16/2022,1753,1550.20000208,114656.23112,342181.29604,99511.67037,128013.394549,361907.55579634267,19726.259756342657,401.4597563426579,6641909.147199308
216,408,48528,9/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/20229/17/2022,1785,1527.12424134,91822.306016,327113.68276,97666.02940300001,137625.347324,346867.76616182434,19754.08340182432,429.28340182432163,6739291.906385131
