MO,Day,YR,Datetime,DBT,Rhum,Consumed Industrial
4,18,2022,4/18/2022,68,68.81666724,5163.50564
4,18,2022,4/18/2022,67,68.54999987,5277.350976
4,18,2022,4/18/2022,63,68.25,5074.708548
4,18,2022,4/18/2022,62,64.55000051,4888.4514
4,18,2022,4/18/2022,60,59.22500006,4478.878759
4,18,2022,4/18/2022,58,58.23333359,4084.464575
4,18,2022,4/18/2022,55,61.74166648,3299.583465
4,18,2022,4/18/2022,53,66.25833321,2506.752485
4,18,2022,4/18/2022,51,69.84999911,1765.411063
4,18,2022,4/18/2022,50,70.70833333,1200.842803
4,18,2022,4/18/2022,49,69.63166746,621.3674606
4,19,2022,4/19/2022,48,65.77750015,1954.576235
4,19,2022,4/19/2022,47,65.14416695,1629.155542
4,19,2022,4/19/2022,46,66.45000013,1574.001933
4,19,2022,4/19/2022,45,67.83333397,1773.748212
4,19,2022,4/19/2022,45,69.03333282,1963.595567
4,19,2022,4/19/2022,44,71.16666667,2363.282234
4,19,2022,4/19/2022,44,69.31666629,2381.044344
4,19,2022,4/19/2022,45,55.02916654,2110.546738
4,19,2022,4/19/2022,46,45.61666648,2055.453674
4,19,2022,4/19/2022,48,39.45833365,2219.566355
4,19,2022,4/19/2022,51,35.9416666,2499.95233
4,19,2022,4/19/2022,53,32.96249978,2906.819754
4,19,2022,4/19/2022,56,30.51666673,3521.200012
4,19,2022,4/19/2022,58,28.43333324,3957.238047
4,19,2022,4/19/2022,60,27.50000016,4347.671492
4,19,2022,4/19/2022,61,27.24999984,4535.760709
4,19,2022,4/19/2022,62,28.88333321,4643.471558
4,19,2022,4/19/2022,62,29.16666683,4620.726046
4,19,2022,4/19/2022,61,29.88333352,4418.927939
4,19,2022,4/19/2022,59,32.63333352,3836.261491
4,19,2022,4/19/2022,57,35.28333346,3047.236247
4,19,2022,4/19/2022,56,37.73333359,2344.092568
4,19,2022,4/19/2022,55,40.21666654,1664.625894
4,19,2022,4/19/2022,52,50.24999968,695.9086077
4,20,2022,4/20/2022,50,58.87499968,2086.952429
4,20,2022,4/20/2022,49,59.3766667,1759.919085
4,20,2022,4/20/2022,49,54.31666692,1604.941716
4,20,2022,4/20/2022,48,54.92500019,1592.338071
4,20,2022,4/20/2022,48,51.8166666,1764.458634
4,20,2022,4/20/2022,49,51.90416654,1982.729033
4,20,2022,4/20/2022,47,60.8166666,1942.00687
4,20,2022,4/20/2022,48,58.64999962,1873.724596
4,20,2022,4/20/2022,52,50.64166641,2132.875165
4,20,2022,4/20/2022,56,45.39583365,2949.032732
4,20,2022,4/20/2022,60,40.57083321,3745.900092
4,20,2022,4/20/2022,63,36.53333314,4373.904629
4,20,2022,4/20/2022,66,33.98333359,4727.526128
4,20,2022,4/20/2022,68,31.33333349,4908.118498
4,20,2022,4/20/2022,69,30.86666663,4972.289975
4,20,2022,4/20/2022,70,31.5958333,4964.420445
4,20,2022,4/20/2022,69,33.45833333,4961.626145
4,20,2022,4/20/2022,69,35.09166686,4887.008506
4,20,2022,4/20/2022,68,39.24999968,4887.380484
4,20,2022,4/20/2022,66,43.30416679,4532.522463
4,20,2022,4/20/2022,65,44.08333333,3911.153235
4,20,2022,4/20/2022,64,44.68333308,3239.247126
4,20,2022,4/20/2022,63,50.99166648,2594.2834
4,20,2022,4/20/2022,62,61.23333295,2110.991542
4,21,2022,4/21/2022,61,67.94166692,3584.545793
4,21,2022,4/21/2022,60,72.74583308,3095.373013
4,21,2022,4/21/2022,58,76.45416705,2605.806313
4,21,2022,4/21/2022,57,79.49999936,2451.047916
4,21,2022,4/21/2022,57,81.75,2687.28994
4,21,2022,4/21/2022,56,83.13333321,2701.238118
4,21,2022,4/21/2022,55,84.34999975,2495.133652
4,21,2022,4/21/2022,57,83.46083323,2712.400877
4,21,2022,4/21/2022,58,82.52750079,2988.484011
4,21,2022,4/21/2022,62,76.68333435,3894.159832
4,21,2022,4/21/2022,65,70.47500038,4459.826615
4,21,2022,4/21/2022,66,68.40000153,4739.101737
4,21,2022,4/21/2022,71,59.48083369,4939.150707
4,21,2022,4/21/2022,74,53.71666686,5067.083038
4,21,2022,4/21/2022,76,50.69999949,5150.509431
4,21,2022,4/21/2022,77,48.21666718,5188.866552
4,21,2022,4/21/2022,77,47.16666667,5135.510637
4,21,2022,4/21/2022,76,47.75000032,5054.041739
4,21,2022,4/21/2022,75,50.60833359,4990.603221
4,21,2022,4/21/2022,73,55.4333334,4703.104002
4,21,2022,4/21/2022,71,58.64999994,4144.075522
4,21,2022,4/21/2022,70,59.8166666,3512.242623
4,21,2022,4/21/2022,69,61.86666648,3150.209657
4,21,2022,4/21/2022,68,62.34999975,2648.888757
4,22,2022,4/22/2022,67,63.86666679,4130.350425
4,22,2022,4/22/2022,66,65.63333321,3793.674422
4,22,2022,4/22/2022,65,69.94999949,3599.9581
4,22,2022,4/22/2022,63,75.76666705,3499.631335
4,22,2022,4/22/2022,64,72.93333371,3924.862772
4,22,2022,4/22/2022,62,76.28333346,3864.847922
4,22,2022,4/22/2022,61,79.03333346,3617.149176
4,22,2022,4/22/2022,62,77.68333308,3544.142765
4,22,2022,4/22/2022,66,71.33333333,4082.432828
4,22,2022,4/22/2022,69,64.08333397,4423.617973
4,22,2022,4/22/2022,74,56.30000019,4637.631109
4,22,2022,4/22/2022,77,51.78333346,4844.394188
4,22,2022,4/22/2022,79,47.36666679,5058.852546
4,22,2022,4/22/2022,81,41.81666629,5260.903902
4,22,2022,4/22/2022,82,40.75,5444.875661
4,22,2022,4/22/2022,82,39.81666692,5495.863459
4,22,2022,4/22/2022,82,40,5393.767815
4,22,2022,4/22/2022,81,40.76666673,5172.950697
4,22,2022,4/22/2022,79,42.88333352,4999.623555
4,22,2022,4/22/2022,77,47.11666648,4688.279851
4,22,2022,4/22/2022,76,50.1833334,4163.58157
4,22,2022,4/22/2022,74,52.73333327,3600.981675
4,22,2022,4/22/2022,73,56.06666692,3057.508529
4,22,2022,4/22/2022,72,57.36666679,2732.577027
4,23,2022,4/23/2022,72,58.46666686,3129.219469
4,23,2022,4/23/2022,70,61.91666667,3067.847162
4,23,2022,4/23/2022,67,64.98583349,3044.442944
4,23,2022,4/23/2022,66,65.88750013,3032.730472
4,23,2022,4/23/2022,65,66.23333359,3055.860728
4,23,2022,4/23/2022,64,68.55000051,3074.525946
4,23,2022,4/23/2022,65,68.91666667,3143.224973
4,23,2022,4/23/2022,65,69.33333333,2958.121811
4,23,2022,4/23/2022,67,65.18333244,3209.589449
4,23,2022,4/23/2022,71,58.08333333,3447.108212
4,23,2022,4/23/2022,75,52.75,3611.178328
4,23,2022,4/23/2022,77,47.66666603,3723.69663
4,23,2022,4/23/2022,79,45.40000025,3831.119237
4,23,2022,4/23/2022,81,43.56666692,3929.304167
4,23,2022,4/23/2022,81,43.08333333,3964.644519
4,23,2022,4/23/2022,81,44.64999962,3983.973403
4,23,2022,4/23/2022,79,46.03333346,3908.240427
4,23,2022,4/23/2022,79,46.21666654,3793.760977
4,23,2022,4/23/2022,77,50,3684.983763
4,23,2022,4/23/2022,75,53.89999994,3519.556831
4,23,2022,4/23/2022,74,56.66666635,3297.312666
4,23,2022,4/23/2022,72,61.41666635,3042.661614
4,23,2022,4/23/2022,71,64.61666616,2917.990475
4,23,2022,4/23/2022,70,65.58333333,3081.392268
4,24,2022,4/24/2022,68,67.79999987,3060.045711
4,24,2022,4/24/2022,67,69.71666654,2980.183314
4,24,2022,4/24/2022,66,71.63333384,2904.709955
4,24,2022,4/24/2022,64,74.75833384,2771.530017
4,24,2022,4/24/2022,64,76.81666692,2836.928607
4,24,2022,4/24/2022,62,79.1666673,2564.640747
4,24,2022,4/24/2022,62,80.30000051,2549.812438
4,24,2022,4/24/2022,64,79.13333321,2710.507746
4,24,2022,4/24/2022,65,77.21666654,2911.550843
4,24,2022,4/24/2022,69,69.20000013,3318.454713
4,24,2022,4/24/2022,72,61.23333327,3506.548466
4,24,2022,4/24/2022,74,54.58333302,3666.308259
4,24,2022,4/24/2022,76,51.04999987,3817.745442
4,24,2022,4/24/2022,78,48.50000032,3948.88755
4,24,2022,4/24/2022,80,46.23333359,4053.594079
4,24,2022,4/24/2022,80,46.35000006,4099.794137
4,24,2022,4/24/2022,80,46.53333314,4091.556183
4,24,2022,4/24/2022,79,47.75,3982.32977
4,24,2022,4/24/2022,78,48.90000025,3872.781418
4,24,2022,4/24/2022,76,52.60000006,3712.003649
4,24,2022,4/24/2022,74,56.85000006,3425.593843
4,24,2022,4/24/2022,73,60,3128.667616
4,24,2022,4/24/2022,72,61.70000013,2968.130698
4,24,2022,4/24/2022,72,62.58333333,3122.069207
4,25,2022,4/25/2022,71,63.73333359,3953.247082
4,25,2022,4/25/2022,70,64.48333359,3729.33248
4,25,2022,4/25/2022,70,64,3636.412717
4,25,2022,4/25/2022,70,64.36666679,3737.883962
4,25,2022,4/25/2022,68,71.89999962,4094.951956
4,25,2022,4/25/2022,65,79.63333321,4208.710831
4,25,2022,4/25/2022,65,82.06666629,4158.039513
4,25,2022,4/25/2022,66,80.86666679,4024.89075
4,25,2022,4/25/2022,69,75.94999949,4319.308163
4,25,2022,4/25/2022,73,68.78333282,4683.538056
4,25,2022,4/25/2022,77,59.91666667,4993.428074
4,25,2022,4/25/2022,80,51.65833314,5291.234267
4,25,2022,4/25/2022,81,49.05583318,5554.696093
4,25,2022,4/25/2022,82,45.88333384,5798.263174
4,25,2022,4/25/2022,83,45.13333321,5969.146016
4,25,2022,4/25/2022,83,44.04999987,6012.442167
4,25,2022,4/25/2022,84,40.10000038,5925.807517
4,25,2022,4/25/2022,83,41.14999962,5764.770031
4,25,2022,4/25/2022,81,45.28333346,5549.244477
4,25,2022,4/25/2022,80,48.21666686,5127.053863
4,25,2022,4/25/2022,78,52.25,4500.021697
4,25,2022,4/25/2022,77,55.88333352,3801.209231
4,25,2022,4/25/2022,76,58.5666666,3262.950667
4,25,2022,4/25/2022,75,61.21666654,2973.513199
4,26,2022,4/26/2022,74,63.8108333,4177.069578
4,26,2022,4/26/2022,74,66.03333282,3888.595005
4,26,2022,4/26/2022,71,70.95000013,3831.40579
4,26,2022,4/26/2022,70,73.51249949,3942.81
4,26,2022,4/26/2022,69,78.20000013,4257.197562
4,26,2022,4/26/2022,67,83.03333346,4533.33556
4,26,2022,4/26/2022,66,84.23333295,4450.54964
4,26,2022,4/26/2022,67,82.89999962,4277.13803
4,26,2022,4/26/2022,70,79.28333282,4438.921129
4,26,2022,4/26/2022,67,81.90000025,4710.684617
4,26,2022,4/26/2022,65,86.96666718,4914.634587
4,26,2022,4/26/2022,64,88.277273,5142.161883
4,26,2022,4/26/2022,62,86.98333359,5083.65899
4,26,2022,4/26/2022,62,85.70416705,5236.175258
4,26,2022,4/26/2022,61,83.41666667,5162.285011
4,26,2022,4/26/2022,61,82.58333206,5196.822157
4,26,2022,4/26/2022,64,71.66666667,5493.497844
4,26,2022,4/26/2022,65,63.01666705,5343.179544
4,26,2022,4/26/2022,64,59.77750079,5098.834837
4,26,2022,4/26/2022,63,65.95000013,4634.844275
4,26,2022,4/26/2022,61,66.10000038,3732.662405
4,26,2022,4/26/2022,60,59.5108331,2903.106273
4,26,2022,4/26/2022,59,54.53916645,2173.234566
4,26,2022,4/26/2022,58,55.12750022,1572.412108
4,27,2022,4/27/2022,56,58.27250004,2797.862848
4,27,2022,4/27/2022,54,62.09416676,2123.411405
4,27,2022,4/27/2022,52,65.38333321,1620.853825
4,27,2022,4/27/2022,51,67.94999949,1535.059561
4,27,2022,4/27/2022,50,69.82916705,1652.78816
4,27,2022,4/27/2022,49,71.51666641,1815.885991
4,27,2022,4/27/2022,49,72.61666616,1872.228037
4,27,2022,4/27/2022,51,67.14166673,1880.225101
4,27,2022,4/27/2022,55,56.55000019,2574.813227
4,27,2022,4/27/2022,60,46.36666679,3613.969464
4,27,2022,4/27/2022,65,35.73333359,4501.274291
4,27,2022,4/27/2022,68,30.68749968,4885.904224
4,27,2022,4/27/2022,71,26.3083334,5056.649928
4,27,2022,4/27/2022,73,24.89999994,5212.715561
4,27,2022,4/27/2022,74,23.7166667,5347.70242
4,27,2022,4/27/2022,75,21.6541667,5383.325723
4,27,2022,4/27/2022,75,21.89999994,5330.339328
4,27,2022,4/27/2022,74,30.19999981,5194.789007
4,27,2022,4/27/2022,73,31.84999975,5025.62147
4,27,2022,4/27/2022,69,35.38333321,4778.721633
4,27,2022,4/27/2022,67,38.46666654,4144.081867
4,27,2022,4/27/2022,65,40.9333334,3352.409534
4,27,2022,4/27/2022,63,43.26666705,2608.721891
4,27,2022,4/27/2022,62,46.11666648,2118.40272
4,28,2022,4/28/2022,60,47.9375,3405.852657
4,28,2022,4/28/2022,59,51.16250006,2899.756698
4,28,2022,4/28/2022,59,52.13333384,2761.006821
4,28,2022,4/28/2022,59,47.03333314,2801.777158
4,28,2022,4/28/2022,59,44.19583321,3048.656865
4,28,2022,4/28/2022,59,45.22249985,3283.974364
4,28,2022,4/28/2022,59,45.58333333,3224.635806
4,28,2022,4/28/2022,60,45.57916673,3172.290407
4,28,2022,4/28/2022,64,42.4333334,3869.430191
4,28,2022,4/28/2022,67,36.45416641,4279.018684
4,28,2022,4/28/2022,70,33.89999962,4519.989775
4,28,2022,4/28/2022,73,30.91666667,4747.775359
4,28,2022,4/28/2022,74,29.02250004,4955.682313
4,28,2022,4/28/2022,76,28.4358333,5122.564334
4,28,2022,4/28/2022,77,26.62250026,5279.731061
4,28,2022,4/28/2022,76,27.06416655,5351.792202
4,28,2022,4/28/2022,78,26.36666679,5236.535885
4,28,2022,4/28/2022,77,27.74749994,5113.582882
4,28,2022,4/28/2022,75,30.8499999,4997.927799
4,28,2022,4/28/2022,73,34.02750015,4695.296947
4,28,2022,4/28/2022,72,36.61666648,4135.432173
4,28,2022,4/28/2022,70,38.97500006,3476.937425
4,28,2022,4/28/2022,69,42.73333327,2921.552384
4,28,2022,4/28/2022,68,42.60833327,2616.790494
4,29,2022,4/29/2022,68,41,4098.124111
4,29,2022,4/29/2022,67,43.1833334,3791.412022
4,29,2022,4/29/2022,64,50.1916666,3531.113717
4,29,2022,4/29/2022,62,54.49999968,3314.211925
4,29,2022,4/29/2022,60,58.1833334,3198.899554
4,29,2022,4/29/2022,59,62.40999985,3233.551265
4,29,2022,4/29/2022,59,65.80833371,3189.638147
4,29,2022,4/29/2022,60,67.16666667,3161.400611
4,29,2022,4/29/2022,64,65.84999975,3876.776374
4,29,2022,4/29/2022,68,58.7541666,4328.278184
4,29,2022,4/29/2022,71,48.21666654,4584.397502
4,29,2022,4/29/2022,72,44.75,4837.255814
4,29,2022,4/29/2022,77,36.70000013,4984.240891
4,29,2022,4/29/2022,78,32.98333359,5168.767452
4,29,2022,4/29/2022,80,31.91666667,5257.763215
4,29,2022,4/29/2022,80,31.76666657,5280.714601
4,29,2022,4/29/2022,78,33.41666603,5222.029012
4,29,2022,4/29/2022,79,33.23333295,4995.61064
4,29,2022,4/29/2022,77,34.39999962,4815.953741
4,29,2022,4/29/2022,75,36.30000019,4525.152681
4,29,2022,4/29/2022,74,37.4333334,4045.339226
4,29,2022,4/29/2022,72,39.10000006,3463.159192
4,29,2022,4/29/2022,71,40,2969.304567
4,29,2022,4/29/2022,71,41.25,2679.519556
4,30,2022,4/30/2022,69,46.75833321,3088.902782
4,30,2022,4/30/2022,66,56.65416654,2958.489378
4,30,2022,4/30/2022,64,64.61666679,2803.852011
4,30,2022,4/30/2022,63,69.62916692,2720.679361
4,30,2022,4/30/2022,62,73.61666679,2618.605365
4,30,2022,4/30/2022,61,76.5,2493.065643
4,30,2022,4/30/2022,61,77.86666679,2473.150826
4,30,2022,4/30/2022,63,76.43333308,2687.707252
4,30,2022,4/30/2022,66,74.40000025,3091.642443
4,30,2022,4/30/2022,69,71.86666616,3398.301289
4,30,2022,4/30/2022,72,68.60000038,3578.912142
4,30,2022,4/30/2022,77,61.60000038,3758.691166
4,30,2022,4/30/2022,78,58.95000013,3880.527978
4,30,2022,4/30/2022,78,57.68333308,3969.285291
4,30,2022,4/30/2022,80,54.3166666,4020.017315
4,30,2022,4/30/2022,80,53.89999994,4046.685695
4,30,2022,4/30/2022,80,54.64999962,3997.435324
4,30,2022,4/30/2022,80,55.21666654,3874.169243
4,30,2022,4/30/2022,79,57.64999994,3779.636766
4,30,2022,4/30/2022,77,60.4333334,3620.537815
4,30,2022,4/30/2022,75,63.04999987,3399.752137
4,30,2022,4/30/2022,74,64.70000013,3170.751547
4,30,2022,4/30/2022,73,67.73333359,3026.411861
4,30,2022,4/30/2022,72,69.61083349,3179.475305
5,1,2022,5/1/2022,71,72.31666692,3145.884714
5,1,2022,5/1/2022,70,73.12833277,3079.705326
5,1,2022,5/1/2022,69,74.86666679,3068.871465
5,1,2022,5/1/2022,68,78.93333308,3090.635637
5,1,2022,5/1/2022,66,82.55000051,3038.84607
5,1,2022,5/1/2022,66,84.61666616,3102.718924
5,1,2022,5/1/2022,67,85.81666692,3183.499221
5,1,2022,5/1/2022,68,86.30000051,3117.491199
5,1,2022,5/1/2022,68,85.63333321,3218.702028
5,1,2022,5/1/2022,70,82.16666667,3423.484932
5,1,2022,5/1/2022,71,78.25,3604.42981
5,1,2022,5/1/2022,73,74.31666629,3766.197886
5,1,2022,5/1/2022,75,68.98333422,3893.571171
5,1,2022,5/1/2022,75,68.83333397,4024.039682
5,1,2022,5/1/2022,78,63.39999994,4167.551546
5,1,2022,5/1/2022,79,60.84999975,4233.167593
5,1,2022,5/1/2022,80,57.24999968,4221.899923
5,1,2022,5/1/2022,80,55.96666654,4110.512333
5,1,2022,5/1/2022,79,59.04999987,4011.981363
5,1,2022,5/1/2022,77,63.21666654,3860.695277
5,1,2022,5/1/2022,76,68.31666692,3568.144243
5,1,2022,5/1/2022,75,70.94166692,3262.743042
5,1,2022,5/1/2022,73,73.01666705,3066.322383
5,1,2022,5/1/2022,73,74.7833341,3232.751548
5,2,2022,5/2/2022,72,77.43333308,4091.135402
5,2,2022,5/2/2022,70,81.38166682,3880.71111
5,2,2022,5/2/2022,69,83.76666641,3806.967949
5,2,2022,5/2/2022,68,85.91666667,3925.484942
5,2,2022,5/2/2022,67,87.111667,4221.168783
5,2,2022,5/2/2022,66,89.48333359,4442.014157
5,2,2022,5/2/2022,66,89,4410.754533
5,2,2022,5/2/2022,67,88.33333397,4247.275799
5,2,2022,5/2/2022,71,81.41666603,4552.221412
5,2,2022,5/2/2022,76,69.99999936,4927.683434
5,2,2022,5/2/2022,78,64.6666654,5360.643191
5,2,2022,5/2/2022,81,60.24999968,5743.086187
5,2,2022,5/2/2022,83,54.96666654,6029.775515
5,2,2022,5/2/2022,85,47.98333327,6275.029432
5,2,2022,5/2/2022,85,44.14999994,6426.103037
5,2,2022,5/2/2022,86,45.11666616,6439.683959
5,2,2022,5/2/2022,86,45.75,6319.783249
5,2,2022,5/2/2022,85,46.60416667,6041.035765
5,2,2022,5/2/2022,83,51.03749975,5801.653068
5,2,2022,5/2/2022,80,55.64999994,5400.516254
5,2,2022,5/2/2022,78,60.83333333,4746.689269
5,2,2022,5/2/2022,77,62.78333346,4031.36242
5,2,2022,5/2/2022,77,64.09999975,3470.473558
5,2,2022,5/2/2022,76,66.19999695,3151.377279
5,3,2022,5/3/2022,75,68.22015611,4348.763531
5,3,2022,5/3/2022,74,70.24031527,4082.963983
5,3,2022,5/3/2022,73,72.26047443,3957.640225
5,3,2022,5/3/2022,72,74.28063359,4040.539588
5,3,2022,5/3/2022,71,76.30079275,4347.352514
5,3,2022,5/3/2022,70,78.32095192,4619.583341
5,3,2022,5/3/2022,69,80.34111108,4627.110367
5,3,2022,5/3/2022,70,81.35000038,4457.902818
5,3,2022,5/3/2022,73,76.56666756,4698.111384
5,3,2022,5/3/2022,76,66.89999994,5104.429355
5,3,2022,5/3/2022,79,60.13333257,5506.688301
5,3,2022,5/3/2022,81,55.36666679,5859.335109
5,3,2022,5/3/2022,82,48.54999987,6171.26971
5,3,2022,5/3/2022,83,47.59999975,6430.116587
5,3,2022,5/3/2022,84,46.0666666,6595.755917
5,3,2022,5/3/2022,84,46.66666698,6554.535604
5,3,2022,5/3/2022,83,48.29999987,6431.261856
5,3,2022,5/3/2022,83,47.28333314,6124.507319
5,3,2022,5/3/2022,82,50.41666667,5875.163275
5,3,2022,5/3/2022,81,53.38333321,5478.405258
5,3,2022,5/3/2022,79,56.94999981,4823.782868
5,3,2022,5/3/2022,78,59.0666666,4130.867139
5,3,2022,5/3/2022,78,60.28333346,3559.424481
5,3,2022,5/3/2022,77,62.74166679,3224.750376
5,4,2022,5/4/2022,73,69.44166692,4430.946222
5,4,2022,5/4/2022,67,82.51666641,4248.631865
5,4,2022,5/4/2022,66,86.03333282,4018.03161
5,4,2022,5/4/2022,66,87.78333346,4070.044054
5,4,2022,5/4/2022,66,88.60000038,4361.602507
5,4,2022,5/4/2022,66,89.06666756,4612.065038
5,4,2022,5/4/2022,67,87.81666629,4585.484033
5,4,2022,5/4/2022,68,85.89999962,4386.672055
5,4,2022,5/4/2022,71,81.38333384,4637.729722
5,4,2022,5/4/2022,75,79.53333346,5073.858848
5,4,2022,5/4/2022,78,74.73333295,5516.809219
5,4,2022,5/4/2022,80,68.75,5912.725623
5,4,2022,5/4/2022,84,61.77250036,6200.523908
5,4,2022,5/4/2022,84,56.94999981,6473.477172
5,4,2022,5/4/2022,85,53.90000025,6577.42968
